image_id,file_name,reason
8727,ds4_train_75ribu-33-_jpg.rf.31cce78c0e7b948ffcaf18bd40a243fb.jpg,no_annotation
8732,ds4_train_75ribu-39-_jpg.rf.0b32913b7da11e36d8a5e28ad050540c.jpg,no_annotation
8733,ds4_train_75ribu-4-_jpg.rf.56fc0628a9affe28baa3113878a5bcc5.jpg,no_annotation
8736,ds4_train_75ribu-35-_jpg.rf.7cb8bfdb2a7f34fc1150870d505dcd9a.jpg,no_annotation
8740,ds4_train_75ribu-37-_jpg.rf.9e92a32efe99d7cd3138ae0526cc42f8.jpg,no_annotation
8741,ds4_train_75ribu-38-_jpg.rf.a37e15a788b5851e8af8133c18c31922.jpg,no_annotation
8742,ds4_train_75ribu-34-_jpg.rf.9daa798848f0550354e5a1207b8adbd5.jpg,no_annotation
8745,ds4_train_75ribu-25-_jpg.rf.3c10cd96e2edac6fc97ecf9f60a7b01f.jpg,no_annotation
8746,ds4_train_75ribu-32-_jpg.rf.97ac810fd03c864ef5eee18bb0161f40.jpg,no_annotation
8748,ds4_train_75ribu-33-_jpg.rf.4372d05d837cbf9847f01dff0ae3d3a9.jpg,no_annotation
8750,ds4_train_75ribu-30-_jpg.rf.6f130877190fbddd13017b81f1737c0b.jpg,no_annotation
8751,ds4_train_75ribu-36-_jpg.rf.732363876a75f5ba69fbe353eca481ab.jpg,no_annotation
9032,ds4_train_75ribu-8-_jpg.rf.01babf875b4a62a0cffea35d732754d9.jpg,no_annotation
9045,ds4_train_75ribu-6-_jpg.rf.00bc84eb0cf02ac68c073b46a1368177.jpg,no_annotation
9047,ds4_train_75ribu-44-_jpg.rf.44091c92c805caf8d93763510076e6de.jpg,no_annotation
9091,ds4_train_75ribu-7-_jpg.rf.3632cb339f1ce181c15340ee3b46558d.jpg,no_annotation
9125,ds4_train_75ribu-6-_jpg.rf.951d753c6d1a0b9dd143571387a50ba1.jpg,no_annotation
9293,ds4_train_75ribu-8-_jpg.rf.1b5f59d7c72fe813cea07f20ec228e12.jpg,no_annotation
9355,ds4_train_75ribu-42-_jpg.rf.7109a5372c0510ab3277e837d5502501.jpg,no_annotation
9359,ds4_train_75ribu-44-_jpg.rf.b27de8f860801a95b6e0dc999d1a11f1.jpg,no_annotation
9360,ds4_train_75ribu-43-_jpg.rf.b8dc735f4d8e3b970a546090b230b464.jpg,no_annotation
9363,ds4_train_75ribu-45-_jpg.rf.61912906c05d355382020e7f5f330d9b.jpg,no_annotation
9370,ds4_train_75ribu-41-_jpg.rf.c3398699d2f213bb41a6ce2a11c2ddbc.jpg,no_annotation
9411,ds4_train_75ribu-14-_jpg.rf.a6a5d8861bcf47e3a1e4798a703d9831.jpg,no_annotation
9492,ds4_train_75ribu-16-_jpg.rf.ca140c5b17505e6b63af18fb3dbfe9fa.jpg,no_annotation
10156,ds4_train_75ribu-144-_jpg.rf.6f4e77e6bf036109cad454bbca715a32.jpg,no_annotation
10159,ds4_train_75ribu-143-_jpg.rf.79d8f61d63ae4077a5eae82b90cd04d3.jpg,no_annotation
10163,ds4_train_75ribu-142-_jpg.rf.aee3f746ce6d9cdf8123cf4ed5be126c.jpg,no_annotation
10164,ds4_train_75ribu-149-_jpg.rf.2a5400b250cf7c7e2d823b4091c5b50e.jpg,no_annotation
10166,ds4_train_75ribu-140-_jpg.rf.133215f663c7070c8702089609c38fe4.jpg,no_annotation
10319,ds4_train_75ribu-107-_jpg.rf.40c3ac61078d837392ead5209caaf776.jpg,no_annotation
10326,ds4_train_75ribu-1-_jpg.rf.49ee52e1f405139bc73b2a91af32a8ba.jpg,no_annotation
10327,ds4_train_75ribu-114-_jpg.rf.490e816f9b85a91709e08a26d9d3e1ab.jpg,no_annotation
10335,ds4_train_75ribu-100-_jpg.rf.abca66bc69798d33f2349d38888b4c2d.jpg,no_annotation
10338,ds4_train_75ribu-106-_jpg.rf.ce3bf8aa99e1cee08da83adbcfefd14e.jpg,no_annotation
10339,ds4_train_75ribu-10-_jpg.rf.a7ca5494266c3332ff74e5648d3145e0.jpg,no_annotation
10340,ds4_train_75ribu-105-_jpg.rf.a944e7401d9a1613d5fb57d514f7964e.jpg,no_annotation
10343,ds4_train_75ribu-110-_jpg.rf.86a4d573756f43f8d4b8a970709215e0.jpg,no_annotation
10345,ds4_train_75ribu-113-_jpg.rf.4ff4db7e89fc0e92bd3837d02e7a00fb.jpg,no_annotation
10346,ds4_train_75ribu-103-_jpg.rf.f426e4485a40d83d754a2fb8fcf3f543.jpg,no_annotation
10353,ds4_train_75ribu-108-_jpg.rf.43cd4d5f8b0a4addc16d272f83177876.jpg,no_annotation
10364,ds4_train_75ribu-106-_jpg.rf.341cb09973ca10324c6f97057a36c90e.jpg,no_annotation
10365,ds4_train_75ribu-113-_jpg.rf.294f08893f17f3044a6c6c0ea11bcc5d.jpg,no_annotation
10369,ds4_train_75ribu-11-_jpg.rf.267a5092ef5165d7bf688b7d236b94a4.jpg,no_annotation
10372,ds4_train_75ribu-105-_jpg.rf.a481ea58ccd30cd9b51adac6cc03a03e.jpg,no_annotation
10374,ds4_train_75ribu-100-_jpg.rf.c3169591dcee000eeebc96b5d1b81eeb.jpg,no_annotation
10375,ds4_train_75ribu-112-_jpg.rf.d80cbcae2c2073bd17f200f1946a0291.jpg,no_annotation
10376,ds4_train_75ribu-114-_jpg.rf.724f53a6c831f776cca6f9a8e25ba00f.jpg,no_annotation
10377,ds4_train_75ribu-107-_jpg.rf.4fc74293a409462c456da4d247f2e33f.jpg,no_annotation
10378,ds4_train_75ribu-1-_jpg.rf.c57b68d63b714382c40672d70fc264b4.jpg,no_annotation
10380,ds4_train_75ribu-10-_jpg.rf.14eb158bb736733433e77459f15e8fdc.jpg,no_annotation
10382,ds4_train_75ribu-122-_jpg.rf.2cfc7b06da32bb7f65d14926a7f6b960.jpg,no_annotation
10384,ds4_train_75ribu-111-_jpg.rf.dc1287fc1e62302722ecf7a717c84eb8.jpg,no_annotation
10385,ds4_train_75ribu-108-_jpg.rf.3cdd9fd3f539351cb4b2885957d056a7.jpg,no_annotation
10387,ds4_train_75ribu-103-_jpg.rf.b4e50209678fe0c0e004583b0a6a8e05.jpg,no_annotation
10388,ds4_train_75ribu-121-_jpg.rf.83bd19dd903bf542c9841d94be521b9c.jpg,no_annotation
10389,ds4_train_75ribu-119-_jpg.rf.bc713f17f26ccd8d38f305411166570a.jpg,no_annotation
10392,ds4_train_75ribu-134-_jpg.rf.f601b39d07b5065786da1139e49d3c47.jpg,no_annotation
10393,ds4_train_75ribu-132-_jpg.rf.eee5ae5c7cc8bd8e4a674142b622ec50.jpg,no_annotation
10396,ds4_train_75ribu-13-_jpg.rf.4b872ddff9e0d1420d9c6b90336f7782.jpg,no_annotation
10399,ds4_train_75ribu-12-_jpg.rf.b0a3289c79b1fa8e6fa3714bb0994f0a.jpg,no_annotation
10400,ds4_train_75ribu-120-_jpg.rf.b1f363f5fea9aea7fd62033ab62ec85a.jpg,no_annotation
10413,ds4_train_75ribu-129-_jpg.rf.d424798c900ea9794e5b9e66dec65680.jpg,no_annotation
10414,ds4_train_75ribu-142-_jpg.rf.2a4d569ab00ba35b917f166f3a02c63e.jpg,no_annotation
10421,ds4_train_75ribu-140-_jpg.rf.2e640f85d9e7df462e8ab5a163765f43.jpg,no_annotation
10424,ds4_train_75ribu-132-_jpg.rf.1b2cfa99bb414c9c761bad9411b38319.jpg,no_annotation
10427,ds4_train_75ribu-121-_jpg.rf.496ebd7e69f844bac467e130ce5cb983.jpg,no_annotation
10428,ds4_train_75ribu-13-_jpg.rf.677b86f7c6baaea819d22450917d082f.jpg,no_annotation
10430,ds4_train_75ribu-144-_jpg.rf.af460ec5b56718a97806d1d9c9fc22a0.jpg,no_annotation
10435,ds4_train_75ribu-134-_jpg.rf.5afdeb19ac96fa212c51b05f950c6fd0.jpg,no_annotation
10438,ds4_train_75ribu-129-_jpg.rf.a8779279b8466a4c4758f0893b238493.jpg,no_annotation
10448,ds4_train_75ribu-125-_jpg.rf.dafd4456bc7c586cc3b792a1199e296c.jpg,no_annotation
10449,ds4_train_75ribu-143-_jpg.rf.ed80657f29b867b3cfcb7b60d131ad62.jpg,no_annotation
10458,ds4_train_75ribu-149-_jpg.rf.b679348f195fedfeb201bcd78b5166d2.jpg,no_annotation
10490,ds4_train_75ribu-40-_jpg.rf.d6d68a20832e390a3ec99c4777cdf2dc.jpg,no_annotation
10518,ds4_train_75ribu-64-_jpg.rf.069b180d87624497a8f041737deec54e.jpg,no_annotation
10520,ds4_train_75ribu-62-_jpg.rf.30b1c58b9c6f46cacadf8c04231648f4.jpg,no_annotation
10523,ds4_train_75ribu-73-_jpg.rf.80eb63b531ce8f039716bc0861e15d69.jpg,no_annotation
10571,ds4_train_75ribu-20-_jpg.rf.1b3dc20520cfafbe34eaca6b4d4d796e.jpg,no_annotation
10574,ds4_train_75ribu-179-_jpg.rf.26e4ce2f9cc641ea274a0c8b59baa23a.jpg,no_annotation
10579,ds4_train_75ribu-179-_jpg.rf.5900098aae498cba1bbb5762d9110be2.jpg,no_annotation
10581,ds4_train_75ribu-40-_jpg.rf.471f29072f1070f7413ac5315aa2c61e.jpg,no_annotation
10582,ds4_train_75ribu-20-_jpg.rf.64d091072148ad8693280c19dac6ee3b.jpg,no_annotation
10589,ds4_train_75ribu-51-_jpg.rf.f9b7a3c0cea0f37897751437209d2645.jpg,no_annotation
10592,ds4_train_75ribu-52-_jpg.rf.9af1a6ace7bde505a7f1a7308c08ec72.jpg,no_annotation
10632,ds4_train_75ribu-112-_jpg.rf.352f6ec1ff1294bb7c03fff1e09a5679.jpg,no_annotation
10633,ds4_train_75ribu-107-_jpg.rf.165ccdbd7a31ca01359199b7cbcab223.jpg,no_annotation
10638,ds4_train_75ribu-110-_jpg.rf.1e7f18294a0b64f1bb530650639506e2.jpg,no_annotation
10642,ds4_train_75ribu-106-_jpg.rf.1074220285bb504a9473129542751560.jpg,no_annotation
10651,ds4_train_75ribu-108-_jpg.rf.708a5a66f41ff1b658937c04b150fbf0.jpg,no_annotation
10653,ds4_train_75ribu-103-_jpg.rf.7469cadf18bf9ce782d2aaaddc09b120.jpg,no_annotation
10655,ds4_train_75ribu-1-_jpg.rf.e2891649676386e8a901dfdc5b0b9a12.jpg,no_annotation
10673,ds4_train_75ribu-11-_jpg.rf.d1260a1e61610ada7c1fd5e52c298bdb.jpg,no_annotation
10746,ds4_train_75ribu-175-_jpg.rf.44d4367a93d50a34a1db8bcae414cb6f.jpg,no_annotation
10750,ds4_train_75ribu-176-_jpg.rf.9a13853dfc1f0a96e536d3aaf510ede3.jpg,no_annotation
10752,ds4_train_75ribu-172-_jpg.rf.cc7a5daf1d9f95c8f6a8421bc694fa15.jpg,no_annotation
10860,ds4_train_75ribu-175-_jpg.rf.aec9a61a1daa503abd7d4d9ab1948e74.jpg,no_annotation
10864,ds4_train_75ribu-172-_jpg.rf.fe19980727821c6b78167500388b3789.jpg,no_annotation
10881,ds4_train_75ribu-64-_jpg.rf.0c357274594a7ab6dd795a30e0ada603.jpg,no_annotation
10885,ds4_train_75ribu-51-_jpg.rf.18e5b0f0f0ebef071a66e5561e189b7c.jpg,no_annotation
10889,ds4_train_75ribu-144-_jpg.rf.08fe165f762fd3256456e6a0ab25c336.jpg,no_annotation
10890,ds4_train_75ribu-120-_jpg.rf.0475b039cdd17a6291c963c7a0af4cd2.jpg,no_annotation
10895,ds4_train_75ribu-62-_jpg.rf.58f0fe8c39c5f43e04bb12b201a85534.jpg,no_annotation
10896,ds4_train_75ribu-52-_jpg.rf.1f907e06f530cc5b67824ea03a15d9eb.jpg,no_annotation
10898,ds4_train_75ribu-121-_jpg.rf.5fcbdc8794e9aba62423a9a4ce1ecb14.jpg,no_annotation
10902,ds4_train_75ribu-179-_jpg.rf.2ce516acd26fc6a9f3888e7c352a4a1f.jpg,no_annotation
10903,ds4_train_75ribu-114-_jpg.rf.71d735c046e674590517f7af52a59589.jpg,no_annotation
10905,ds4_train_75ribu-115-_jpg.rf.5b5de51e866fbca5a0b7ea6db1d222d0.jpg,no_annotation
10906,ds4_train_75ribu-143-_jpg.rf.7d713dc7786ec46cefcefb90db0d8ba3.jpg,no_annotation
10907,ds4_train_75ribu-129-_jpg.rf.834c676eaa939c3909a443bec7ba0ce5.jpg,no_annotation
10910,ds4_train_75ribu-13-_jpg.rf.7501e3add67b08eb5a29b27955a459a5.jpg,no_annotation
10914,ds4_train_75ribu-140-_jpg.rf.dab46d98742f8103e2bdc506c4ccae68.jpg,no_annotation
10915,ds4_train_75ribu-142-_jpg.rf.89c7fe7ab0a289447d4eb9ee1e02ae3d.jpg,no_annotation
10916,ds4_train_75ribu-175-_jpg.rf.ed31f6ecd6baa094b14d259c32cc5630.jpg,no_annotation
10918,ds4_train_75ribu-125-_jpg.rf.a4e8d8fb801da855e7aac52d848c159a.jpg,no_annotation
10919,ds4_train_75ribu-40-_jpg.rf.e04f5c0dab7a8ef9610139e87bd4cbe7.jpg,no_annotation
10921,ds4_train_75ribu-12-_jpg.rf.8669b10f7d3ed9523e5e60aff5a25105.jpg,no_annotation
10922,ds4_train_75ribu-132-_jpg.rf.849c536d297504ea7a411826d3f1ee6c.jpg,no_annotation
10924,ds4_train_75ribu-80-_jpg.rf.501474f272305caad06d3b50d467f968.jpg,no_annotation
10925,ds4_train_75ribu-172-_jpg.rf.f497c337a951766c2d66acd82ed3fde7.jpg,no_annotation
10927,ds4_train_75ribu-73-_jpg.rf.8f623bb37ec574d0237fc02cafbe619b.jpg,no_annotation
10937,ds4_train_75ribu-122-_jpg.rf.fa519cbb295ddff4e4d895c4cf3a8eaa.jpg,no_annotation
10952,ds4_train_75ribu-125-_jpg.rf.665b29dca2cc0f92b35d2ffe7bd35d85.jpg,no_annotation
10989,ds4_train_75ribu-115-_jpg.rf.115b9bb1a537997ef9455fa7c7f76417.jpg,no_annotation
10996,ds4_train_75ribu-112-_jpg.rf.10e2debf8d116e5db72a5b575c801d18.jpg,no_annotation
10998,ds4_train_75ribu-11-_jpg.rf.d512ecbbb298886e63d400c7ee284871.jpg,no_annotation
11003,ds4_train_75ribu-110-_jpg.rf.2c338e18fe12b583ee7b66457a23b0e0.jpg,no_annotation
11008,ds4_train_75ribu-77-_jpg.rf.ac1adf7a7cef027ec7618cd20963f6e1.jpg,no_annotation
11009,ds4_train_75ribu-120-_jpg.rf.6f9a1d30413e7e3c8231d30e39979ba0.jpg,no_annotation
11010,ds4_train_75ribu-111-_jpg.rf.86045af9b1d941f08b851850013916a3.jpg,no_annotation
11011,ds4_train_75ribu-119-_jpg.rf.eb3f9e7c12cc912d47bffc7592ab653b.jpg,no_annotation
11013,ds4_train_75ribu-12-_jpg.rf.c39717415e9f540cc61f735139828794.jpg,no_annotation
11015,ds4_train_75ribu-115-_jpg.rf.26c598762b2eca191e895faa54f4e30a.jpg,no_annotation
11027,ds4_train_75ribu-97-_jpg.rf.fc2ec6ca8b30135247adc0595f66d3c5.jpg,no_annotation
11071,ds4_train_75ribu-122-_jpg.rf.b83cf3ddc0e1bd8e3add0f806110393c.jpg,no_annotation
11095,ds4_train_75ribu-97-_jpg.rf.2b6670e26fe67ed91caf7ede01f6027c.jpg,no_annotation
11102,ds4_train_75ribu-64-_jpg.rf.f5027561f37223759921a1bac9e1aebc.jpg,no_annotation
11104,ds4_train_75ribu-80-_jpg.rf.079dc7e848e4a1f81ae5b4d590903f0a.jpg,no_annotation
11107,ds4_train_75ribu-62-_jpg.rf.4d2578e87e1602299b825acc788fcbb4.jpg,no_annotation
11109,ds4_train_75ribu-73-_jpg.rf.81ce67c1971f5d872fbc2be6b885bd00.jpg,no_annotation
11111,ds4_train_75ribu-51-_jpg.rf.64ffc9859f05b23a328fb9bebe0d005b.jpg,no_annotation
11144,ds4_train_75ribu-100-_jpg.rf.9efd0dbfae32f8890204602cb3a58282.jpg,no_annotation
11156,ds4_train_75ribu-105-_jpg.rf.d7ee515f899c1b32f15da3eb54e739b5.jpg,no_annotation
11158,ds4_train_75ribu-111-_jpg.rf.d5afee618780be84dbacc90a64cb6150.jpg,no_annotation
11160,ds4_train_75ribu-10-_jpg.rf.6222b5835f382275a06100535234c05f.jpg,no_annotation
11203,ds4_train_75ribu-113-_jpg.rf.670831cdd98f78d4aec764f4592b3a5e.jpg,no_annotation
11287,ds4_train_75ribu-149-_jpg.rf.790c15dbe658ab2253d6213d988674c2.jpg,no_annotation
11417,ds4_train_75ribu-176-_jpg.rf.d2a6c75bd1b22934502e0b99b1ccbe4f.jpg,no_annotation
11434,ds4_train_75ribu-77-_jpg.rf.2f5b8685db8c0b2a6c0f9240a665ed57.jpg,no_annotation
11437,ds4_train_75ribu-20-_jpg.rf.60d55f4d83b1548cba527b8878762bfd.jpg,no_annotation
11440,ds4_train_75ribu-176-_jpg.rf.4eb903f39ca70c2a9091992acc02b8a1.jpg,no_annotation
11462,ds4_train_75ribu-80-_jpg.rf.3f137b737de482b3eff2d087fa16f3b4.jpg,no_annotation
11471,ds4_train_75ribu-97-_jpg.rf.fb7050ab5c186366bb6f36da9b1a1a04.jpg,no_annotation
11594,ds4_train_75ribu-12-_jpg.rf.7fb976b4e775f1b452b69b2d0c4d2827.jpg,no_annotation
11642,ds4_train_75ribu-29-_jpg.rf.4572d80c01c9a0d281dee739255e79b9.jpg,no_annotation
11645,ds4_train_75ribu-28-_jpg.rf.48c53a5de71595b6ad26960e51f94ca0.jpg,no_annotation
11646,ds4_train_75ribu-26-_jpg.rf.55abc5cd174ad58aea8e10a7bb37ded3.jpg,no_annotation
11649,ds4_train_75ribu-22-_jpg.rf.6ee40b1d4fe356338b87799c1e7fee9e.jpg,no_annotation
11652,ds4_train_75ribu-27-_jpg.rf.a49eb2dae010182968eb74294404f48b.jpg,no_annotation
11653,ds4_train_75ribu-25-_jpg.rf.854a414986b4f61e789ee17233b5c7f9.jpg,no_annotation
11654,ds4_train_75ribu-21-_jpg.rf.aa824547b96a00c1c13beecce85f9c76.jpg,no_annotation
11657,ds4_train_75ribu-23-_jpg.rf.d9c387c1aa5672dc37d1d36bf704d46d.jpg,no_annotation
11749,ds4_train_75ribu-6-_jpg.rf.224baf4d8f9ac9a5c944760ae844b238.jpg,no_annotation
11848,ds4_train_75ribu-19-_jpg.rf.4634a85005699e90f3f084ea05a532a8.jpg,no_annotation
11854,ds4_train_75ribu-13-_jpg.rf.3d2e55d012adb8e853938218409640f5.jpg,no_annotation
11857,ds4_train_75ribu-24-_jpg.rf.5fe39def11a915bcc6e10237187ffee3.jpg,no_annotation
11861,ds4_train_75ribu-12-_jpg.rf.96512fd8bdc7bcb8fcb9552fa37be5cb.jpg,no_annotation
11862,ds4_train_75ribu-25-_jpg.rf.7c0be66e14080f0a669d62328c46fc4b.jpg,no_annotation
11863,ds4_train_75ribu-17-_jpg.rf.6ccfa7bb21f3d1562aa477f82f4c86a5.jpg,no_annotation
11864,ds4_train_75ribu-14-_jpg.rf.eed2a76d462915cea043b287644d5cd2.jpg,no_annotation
11865,ds4_train_75ribu-16-_jpg.rf.dea386efeb2a357166ac0814794cd8b5.jpg,no_annotation
11867,ds4_train_75ribu-18-_jpg.rf.68846e2274c4021f60c9b14dd45437cc.jpg,no_annotation
11869,ds4_train_75ribu-21-_jpg.rf.f4759ce40fa756705298bfaa10f254c8.jpg,no_annotation
11877,ds4_train_75ribu-10-_jpg.rf.9ee52517de52c36fc52bfcb4a3e93b59.jpg,no_annotation
11888,ds4_train_75ribu-28-_jpg.rf.29317f51924ca4312085f6078c04cab6.jpg,no_annotation
11894,ds4_train_75ribu-37-_jpg.rf.003cb84506b4152b6d3c550fb6b994cb.jpg,no_annotation
11897,ds4_train_75ribu-32-_jpg.rf.37d71fe0361b50050f734365b19146ac.jpg,no_annotation
11898,ds4_train_75ribu-29-_jpg.rf.ae1c5f9cbb0d399dffb0bcc87495a761.jpg,no_annotation
11899,ds4_train_75ribu-42-_jpg.rf.95d83a9ddaaf492a4968c77e52dedb81.jpg,no_annotation
11901,ds4_train_75ribu-38-_jpg.rf.3a591c0ca18f443b9e26ab0333cea8d7.jpg,no_annotation
11902,ds4_train_75ribu-27-_jpg.rf.71ceb13533ef9f3772769cb2072228cb.jpg,no_annotation
11904,ds4_train_75ribu-46-_jpg.rf.f2e16a4533bb3be426f6101637d65694.jpg,no_annotation
11905,ds4_train_75ribu-39-_jpg.rf.577ba965087d1000768ad8c6dba1f8f5.jpg,no_annotation
11906,ds4_train_75ribu-44-_jpg.rf.bb85b53be802d96aacd20bdc422dd7d8.jpg,no_annotation
11907,ds4_train_75ribu-43-_jpg.rf.b8894d6a0b5576f2d85a0029b91466f3.jpg,no_annotation
11910,ds4_train_75ribu-4-_jpg.rf.c7d9502298746a04e32f17192fcbd6b2.jpg,no_annotation
11911,ds4_train_75ribu-41-_jpg.rf.c79741a4dccf773054735ff4faa7f6aa.jpg,no_annotation
11917,ds4_train_75ribu-45-_jpg.rf.f904531ca3f457f998d1328f66e8eb44.jpg,no_annotation
11929,ds4_train_75ribu-40-_jpg.rf.11a0d33ba9acc60fdf39abb333b112da.jpg,no_annotation
12312,ds4_train_75ribu-8-_jpg.rf.36b97a718dd6991168a5cc0c9823e085.jpg,no_annotation
12327,ds4_train_75ribu-7-_jpg.rf.7c78b2f35c8ae3c514258d526e031670.jpg,no_annotation
12334,ds4_train_75ribu-23-_jpg.rf.066ee59091cba5a26db879d23aa3a909.jpg,no_annotation
12336,ds4_train_75ribu-29-_jpg.rf.37a19d91edf3b2260d2f123c14cb0f76.jpg,no_annotation
12338,ds4_train_75ribu-28-_jpg.rf.37a24ee620e4ac9dc864c38ec7e09c86.jpg,no_annotation
12340,ds4_train_75ribu-35-_jpg.rf.45df2c0648ce999646ca5d8c4f74c70d.jpg,no_annotation
